items,hour,rain,event,kitchen_load,prep_time
"tandoori chicken, paneer butter masala, fried rice",6,0,0,9,29.0
burger,10,0,0,2,17.9
"pizza, fried rice",4,0,0,11,23.0
"burger, tandoori chicken",16,0,0,4,23.6
masala dosa,8,0,0,12,22.1
"pasta, pizza, tandoori chicken",12,0,0,7,33.5
"tandoori chicken, chicken biryani, pizza",5,0,0,13,31.7
veg biryani,12,0,0,2,21.5
"naan, masala dosa",22,0,0,5,21.1
"masala dosa, tandoori chicken",8,0,0,11,23.7
"fried rice, naan, paneer butter masala",7,0,0,7,29.4
fried rice,11,1,0,6,20.9
burger,17,1,0,13,22.8
"paneer butter masala, veg biryani",14,1,0,11,24.3
"chicken biryani, masala dosa",10,0,0,10,23.4
"fried rice, pizza, paneer butter masala",13,0,1,19,49.2
"burger, veg biryani, chicken biryani",1,0,0,10,30.4
naan,10,0,0,10,20.1
"naan, tandoori chicken",13,0,0,18,36.0
"masala dosa, paneer butter masala, pasta",18,1,0,8,34.9
"chicken biryani, veg biryani, pizza",7,0,0,12,30.1
tandoori chicken,15,0,0,3,18.6
"chicken biryani, paneer butter masala",23,0,0,15,28.9
"pasta, paneer butter masala, fried rice",21,0,0,4,34.2
burger,12,0,0,6,20.4
"paneer butter masala, pizza",7,0,0,11,24.1
"fried rice, chicken biryani",6,0,0,13,27.8
paneer butter masala,7,0,0,17,23.6
"pasta, paneer butter masala, naan",11,1,0,11,36.7
"burger, fried rice, paneer butter masala",13,1,0,8,37.5
paneer butter masala,6,1,0,6,21.7
"naan, chicken biryani, masala dosa",16,0,1,13,36.9
"pizza, tandoori chicken",15,0,0,14,26.4
masala dosa,23,0,0,14,22.9
fried rice,23,0,0,12,23.0
pasta,6,0,1,15,33.0
"masala dosa, pasta",9,0,0,6,24.9
pasta,2,1,0,4,18.5
"tandoori chicken, pizza, burger",7,1,0,16,37.0
chicken biryani,1,0,0,16,20.0
"pizza, naan",5,1,0,6,23.5
"pizza, veg biryani, masala dosa",12,0,0,17,37.3
masala dosa,21,0,0,16,28.2
pasta,8,0,0,2,15.8
pasta,16,1,0,6,21.2
"masala dosa, naan, chicken biryani",6,0,0,13,34.8
"burger, pasta, chicken biryani",11,0,0,17,35.2
"naan, veg biryani, paneer butter masala",4,0,1,2,33.3
"veg biryani, chicken biryani",14,0,0,16,25.5
"pasta, paneer butter masala, tandoori chicken",18,0,0,18,33.2
chicken biryani,17,0,1,12,30.9
"fried rice, pasta, paneer butter masala",12,1,0,15,39.2
chicken biryani,14,0,0,6,14.2
"masala dosa, veg biryani, pasta",8,0,0,8,28.6
pasta,22,0,0,11,21.0
"chicken biryani, naan",7,0,0,12,26.8
"chicken biryani, fried rice",1,0,0,18,28.8
"burger, pizza, chicken biryani",5,1,0,2,29.2
"pizza, veg biryani",1,1,0,16,27.8
paneer butter masala,3,0,0,6,20.7
pasta,22,0,0,7,15.6
"tandoori chicken, masala dosa, pizza",18,1,0,3,28.1
"burger, veg biryani, paneer butter masala",10,0,0,13,30.7
burger,10,0,0,10,20.8
"fried rice, naan",15,0,0,7,21.9
"naan, pizza, veg biryani",9,1,0,17,40.2
"masala dosa, naan",10,0,0,13,31.0
pizza,2,0,0,18,26.9
"fried rice, pasta, pizza",11,0,0,9,27.8
"pizza, paneer butter masala, fried rice",5,0,0,4,29.2
"tandoori chicken, naan",16,1,0,10,28.6
pizza,5,0,0,15,18.5
"paneer butter masala, burger",4,0,0,12,25.0
pasta,11,1,1,14,33.3
pasta,12,0,0,17,27.9
"paneer butter masala, veg biryani",18,0,0,7,22.8
"tandoori chicken, paneer butter masala, veg biryani",22,0,0,3,26.8
masala dosa,16,1,0,14,26.4
"masala dosa, veg biryani, burger",16,0,0,11,30.0
"masala dosa, paneer butter masala, naan",7,1,0,16,37.7
pizza,5,0,0,7,20.1
"veg biryani, pasta, paneer butter masala",14,0,0,8,29.1
"veg biryani, pasta",16,1,0,13,31.5
"fried rice, naan",16,0,0,9,28.1
"tandoori chicken, masala dosa",3,0,0,11,27.9
"masala dosa, fried rice, pizza",22,0,0,4,25.6
"paneer butter masala, naan, chicken biryani",20,0,0,11,36.7
"chicken biryani, burger",20,0,0,12,33.1
"paneer butter masala, tandoori chicken, masala dosa",23,0,0,8,27.2
"paneer butter masala, burger",2,0,0,3,20.1
"chicken biryani, masala dosa, tandoori chicken",20,0,0,14,36.1
"pizza, pasta",21,0,0,5,27.0
"fried rice, masala dosa",13,0,0,11,30.5
"chicken biryani, paneer butter masala",8,1,0,15,28.6
"tandoori chicken, pizza",10,0,0,4,20.3
paneer butter masala,4,1,0,2,22.2
"pizza, paneer butter masala, fried rice",19,0,0,12,33.8
"fried rice, naan",11,0,0,8,23.2
tandoori chicken,23,0,0,6,16.0
"chicken biryani, veg biryani, fried rice",8,0,0,19,38.7
"fried rice, paneer butter masala, chicken biryani",16,0,0,14,33.7
"naan, masala dosa, pasta",1,0,0,14,27.2
pizza,23,1,0,8,21.5
"veg biryani, fried rice",22,0,0,1,19.7
pizza,18,0,0,3,17.5
"pizza, paneer butter masala",19,0,0,4,23.1
"veg biryani, naan",14,1,0,2,26.9
"naan, chicken biryani",23,0,0,16,29.5
"masala dosa, paneer butter masala, naan",5,0,0,14,28.3
"chicken biryani, paneer butter masala, veg biryani",0,0,1,12,35.5
veg biryani,1,0,0,7,20.3
"tandoori chicken, pasta, paneer butter masala",17,1,0,13,33.1
"pizza, paneer butter masala",10,1,0,14,32.8
"burger, chicken biryani, pizza",13,0,0,4,31.8
"paneer butter masala, masala dosa, burger",14,0,0,3,24.2
"naan, veg biryani",18,0,0,14,25.6
burger,17,0,0,2,18.4
"pizza, fried rice, veg biryani",7,0,0,1,25.3
pizza,8,0,0,9,18.5
"veg biryani, fried rice, masala dosa",5,0,0,19,35.1
veg biryani,17,0,0,7,22.1
burger,17,0,0,8,19.0
"pasta, fried rice",2,1,0,18,29.0
"chicken biryani, naan",4,0,0,4,21.8
"burger, pizza",17,0,1,9,33.5
"pizza, chicken biryani, burger",18,0,0,17,31.4
"chicken biryani, paneer butter masala, pizza",5,0,0,1,24.6
naan,13,1,0,4,23.6
"tandoori chicken, chicken biryani, pizza",9,0,0,19,35.9
"tandoori chicken, paneer butter masala",3,1,0,13,28.7
"pasta, naan, burger",23,0,0,5,24.4
"pizza, veg biryani, burger",20,0,0,17,40.2
"burger, naan, fried rice",1,0,0,5,28.5
pasta,21,1,1,13,36.1
"paneer butter masala, masala dosa, chicken biryani",16,1,0,18,39.5
"tandoori chicken, fried rice",15,0,0,9,27.1
"pizza, burger",8,0,0,2,20.6
"fried rice, veg biryani, tandoori chicken",16,0,0,17,31.8
"paneer butter masala, fried rice, naan",18,0,0,18,34.2
"tandoori chicken, paneer butter masala",5,1,0,10,30.6
masala dosa,18,0,0,10,20.1
"chicken biryani, pasta",7,0,0,3,22.4
"veg biryani, pasta, masala dosa",12,1,0,4,37.3
"chicken biryani, paneer butter masala, pizza",22,1,0,4,28.8
"pizza, naan",9,0,0,16,27.3
naan,5,1,0,19,28.5
veg biryani,10,0,0,17,21.5
paneer butter masala,2,1,0,4,22.3
"fried rice, veg biryani, burger",7,0,0,1,23.5
chicken biryani,21,0,0,16,28.3
"veg biryani, burger, paneer butter masala",7,0,0,19,36.5
"pasta, chicken biryani",2,0,1,8,32.8
"naan, veg biryani",16,0,0,11,27.9
burger,16,0,0,4,15.6
paneer butter masala,21,0,0,2,17.4
"fried rice, naan, masala dosa",7,0,0,18,35.4
"fried rice, veg biryani, pasta",21,0,0,6,31.7
"pasta, paneer butter masala",15,0,0,6,26.5
paneer butter masala,4,0,0,14,19.5
burger,14,0,0,10,25.2
masala dosa,12,0,0,2,21.8
chicken biryani,15,0,0,14,21.7
masala dosa,17,1,0,3,15.0
tandoori chicken,6,1,0,15,22.2
"pizza, naan, chicken biryani",20,0,0,11,35.7
paneer butter masala,8,0,0,19,26.7
"chicken biryani, naan",2,0,1,12,32.0
veg biryani,12,0,0,6,21.5
"fried rice, masala dosa",21,0,0,3,23.9
"pasta, paneer butter masala, burger",17,0,0,13,35.2
"burger, tandoori chicken",2,0,0,6,23.0
"fried rice, paneer butter masala, tandoori chicken",16,0,0,19,38.3
"pasta, veg biryani",1,0,0,6,21.9
veg biryani,4,0,1,4,26.7
"pizza, fried rice",22,0,0,6,25.7
"tandoori chicken, fried rice, burger",11,0,0,2,25.7
chicken biryani,6,1,0,15,27.3
"pasta, pizza",11,0,0,8,21.8
"veg biryani, naan, pasta",7,0,0,13,32.6
"chicken biryani, paneer butter masala",3,0,1,12,33.6
"burger, pasta, masala dosa",13,0,0,3,24.3
"pasta, naan, chicken biryani",18,0,0,8,29.0
paneer butter masala,22,0,0,11,22.2
"pasta, veg biryani, burger",0,1,0,5,33.0
"burger, chicken biryani, pizza",12,1,0,13,42.1
"paneer butter masala, naan",1,0,0,8,26.4
fried rice,18,0,0,12,21.2
chicken biryani,18,0,0,14,19.5
pizza,23,0,0,3,15.5
"naan, chicken biryani, masala dosa",3,0,0,4,25.4
"pasta, fried rice, paneer butter masala",17,0,0,17,34.3
"chicken biryani, fried rice, burger",16,0,0,5,26.6
"pizza, paneer butter masala, chicken biryani",20,0,0,16,42.8
chicken biryani,4,1,0,12,24.0
"tandoori chicken, masala dosa, chicken biryani",2,0,0,15,31.8
"tandoori chicken, pasta",11,0,1,6,29.2
"paneer butter masala, pasta, veg biryani",15,0,0,5,31.8
chicken biryani,17,1,0,10,24.4
veg biryani,8,0,1,12,27.0
"fried rice, burger, tandoori chicken",15,0,0,5,27.4
"fried rice, naan",22,1,0,17,32.9
fried rice,17,0,0,12,21.5
pizza,18,0,0,4,15.6
fried rice,8,0,0,6,15.6
"fried rice, chicken biryani, masala dosa",17,0,0,16,35.8
"paneer butter masala, tandoori chicken, fried rice",13,0,0,16,37.8
tandoori chicken,16,0,0,19,25.6
"pizza, fried rice, masala dosa",7,0,0,5,31.2
"masala dosa, veg biryani",21,1,0,1,29.0
paneer butter masala,9,0,0,18,22.7
"paneer butter masala, pizza",19,0,0,8,22.0
"paneer butter masala, masala dosa, pasta",14,0,0,16,35.8
paneer butter masala,8,0,1,11,26.5
"pizza, burger, tandoori chicken",12,0,1,13,43.5
pasta,0,0,0,19,29.2
pizza,11,0,0,10,20.5
"naan, pasta",12,1,0,14,32.4
"fried rice, chicken biryani",18,1,0,18,32.7
"pasta, naan, fried rice",18,1,0,11,35.9
"burger, naan",6,0,0,3,18.9
"pizza, chicken biryani, paneer butter masala",21,0,0,19,42.5
"fried rice, naan",5,0,0,13,28.4
pasta,8,0,0,1,17.8
"pizza, paneer butter masala",11,0,1,11,35.6
burger,20,0,0,17,30.0
"naan, masala dosa",0,0,0,16,26.9
naan,20,0,0,9,24.8
"pasta, pizza, veg biryani",11,0,0,11,31.7
burger,8,0,0,9,20.8
"fried rice, naan, pizza",11,1,0,4,29.6
"paneer butter masala, pizza, masala dosa",13,0,0,16,38.7
fried rice,19,0,0,13,22.2
fried rice,11,1,0,14,28.6
"paneer butter masala, pizza, pasta",18,1,1,2,38.6
"burger, pizza",12,0,0,13,26.2
fried rice,5,0,0,10,18.9
"paneer butter masala, tandoori chicken",6,0,0,15,25.5
"tandoori chicken, burger, naan",21,0,0,15,38.8
"chicken biryani, pasta, paneer butter masala",21,0,0,3,32.9
"pizza, paneer butter masala",3,0,1,6,31.5
naan,15,0,0,5,20.1
"chicken biryani, masala dosa",13,1,0,16,31.5
"burger, fried rice",0,0,0,6,20.8
veg biryani,12,1,0,5,22.9
"pasta, burger",9,1,0,16,30.3
masala dosa,5,0,0,2,18.2
"veg biryani, pizza",0,0,0,17,27.7
"veg biryani, pasta, chicken biryani",18,0,0,7,28.8
"chicken biryani, masala dosa, fried rice",11,0,0,13,35.7
pasta,10,1,0,1,19.4
"tandoori chicken, chicken biryani",13,0,0,13,30.1
"paneer butter masala, pizza, chicken biryani",15,0,0,9,28.9
"chicken biryani, fried rice, tandoori chicken",5,1,0,4,29.5
"burger, tandoori chicken",16,0,0,16,26.1
"chicken biryani, fried rice",15,1,0,6,24.5
pizza,2,1,0,16,23.6
"chicken biryani, pasta, masala dosa",17,1,0,17,34.6
veg biryani,6,0,0,15,19.9
"pasta, chicken biryani",13,1,0,9,33.8
fried rice,2,1,0,15,29.1
"burger, masala dosa, veg biryani",18,0,0,10,30.0
naan,4,0,0,8,15.8
"pizza, burger",15,0,0,7,22.2
"chicken biryani, tandoori chicken",15,1,1,9,36.9
"veg biryani, fried rice, paneer butter masala",4,0,0,14,32.7
chicken biryani,15,0,1,10,26.2
"fried rice, naan, pizza",15,0,0,6,28.8
pasta,22,1,0,7,22.0
burger,5,0,0,9,18.1
tandoori chicken,3,0,0,8,20.9
"fried rice, burger",0,0,0,17,26.1
pasta,14,1,0,8,21.6
"masala dosa, pasta",15,0,0,8,21.9
naan,13,1,0,7,24.2
"naan, fried rice",9,0,0,10,24.4
fried rice,12,1,0,4,24.2
paneer butter masala,13,0,0,15,28.3
"masala dosa, chicken biryani, burger",7,0,0,2,27.8
"tandoori chicken, pizza",8,0,0,1,22.6
"pizza, tandoori chicken",5,0,0,14,26.8
"pasta, fried rice, tandoori chicken",5,0,0,19,34.4
"naan, pasta, veg biryani",7,0,0,18,35.4
masala dosa,20,0,0,14,25.4
"fried rice, pasta, paneer butter masala",11,1,0,18,37.8
"naan, burger, fried rice",15,0,0,16,27.1
tandoori chicken,11,1,0,7,24.2
"paneer butter masala, pizza, tandoori chicken",5,0,0,14,32.9
tandoori chicken,16,0,0,13,21.0
"naan, masala dosa, fried rice",17,0,0,8,25.8
fried rice,21,0,0,4,20.7
"paneer butter masala, burger",7,0,0,4,22.2
"masala dosa, pizza, pasta",16,0,0,5,33.9
"pizza, pasta, masala dosa",12,0,0,14,35.3
fried rice,4,1,0,17,22.4
pasta,22,0,1,13,26.7
"tandoori chicken, burger, pizza",19,1,0,11,32.0
"veg biryani, fried rice, pasta",23,1,0,16,33.3
"fried rice, burger, tandoori chicken",2,1,0,2,27.6
"veg biryani, pizza",21,0,1,8,34.5
paneer butter masala,17,1,0,2,22.0
"fried rice, burger",0,0,0,5,19.6
naan,14,0,0,9,19.0
fried rice,11,0,0,4,15.7
"chicken biryani, burger, tandoori chicken",0,1,0,13,32.7
paneer butter masala,5,0,1,11,24.9
"pasta, veg biryani",16,0,0,5,21.7
"fried rice, pizza",3,0,0,3,23.2
"burger, paneer butter masala, veg biryani",19,0,0,5,27.6
"naan, veg biryani",21,0,1,16,37.3
veg biryani,2,1,0,2,19.9
masala dosa,22,1,0,3,18.9
veg biryani,15,1,0,12,20.9
masala dosa,7,0,0,7,16.0
chicken biryani,9,0,0,1,17.8
"fried rice, tandoori chicken",23,1,0,4,27.3
fried rice,4,0,0,15,18.9
"pasta, fried rice",19,0,0,13,24.3
"paneer butter masala, tandoori chicken",1,0,1,12,31.7
"burger, naan, pasta",15,1,0,3,27.2
"burger, pizza, fried rice",18,0,0,7,26.7
masala dosa,9,1,0,3,18.1
pizza,23,0,0,13,20.7
"veg biryani, tandoori chicken, chicken biryani",10,0,0,7,25.5
masala dosa,19,1,0,8,21.9
"masala dosa, fried rice",16,0,1,4,27.9
"chicken biryani, burger",21,0,0,2,22.6
"veg biryani, burger, masala dosa",12,0,0,10,34.7
"burger, tandoori chicken, masala dosa",11,1,0,18,40.0
"pizza, chicken biryani, paneer butter masala",18,0,0,10,29.5
pizza,3,0,0,10,19.8
"veg biryani, pasta, tandoori chicken",13,0,0,14,40.6
"pizza, chicken biryani, fried rice",12,0,0,6,36.1
veg biryani,6,0,0,14,22.9
"burger, tandoori chicken, masala dosa",8,0,0,9,29.7
burger,22,0,0,16,23.0
"paneer butter masala, chicken biryani, veg biryani",16,0,0,12,34.7
"pizza, chicken biryani",9,1,0,13,30.3
"veg biryani, masala dosa",0,1,0,15,29.3
naan,18,0,0,8,19.3
"veg biryani, masala dosa, tandoori chicken",7,0,0,12,28.2
burger,2,0,0,6,17.2
"veg biryani, burger, masala dosa",14,0,0,15,29.8
"naan, veg biryani, fried rice",13,1,0,7,36.1
"pasta, masala dosa",23,0,1,11,27.3
tandoori chicken,10,0,0,2,16.4
"burger, pasta",9,0,0,2,19.7
"naan, pizza, burger",2,1,0,17,35.9
"pizza, naan",0,1,0,8,30.5
"pizza, veg biryani",7,0,0,7,22.3
"fried rice, naan, pasta",8,0,0,3,27.4
"fried rice, burger, naan",22,0,0,5,27.4
"masala dosa, naan, pasta",16,0,0,6,25.9
"tandoori chicken, pasta",6,0,0,19,29.4
"burger, masala dosa, fried rice",7,0,0,5,24.9
"paneer butter masala, chicken biryani",13,0,0,2,26.9
"chicken biryani, veg biryani, pizza",11,0,1,16,41.4
"naan, fried rice",12,1,0,18,34.1
paneer butter masala,12,0,0,3,20.7
"tandoori chicken, burger",8,0,0,5,24.7
"tandoori chicken, masala dosa",4,0,0,15,25.0
"chicken biryani, veg biryani",2,0,0,7,25.2
tandoori chicken,8,0,1,18,31.8
"fried rice, naan",14,1,0,5,23.1
tandoori chicken,3,0,0,18,24.5
naan,13,0,0,7,23.5
tandoori chicken,23,1,0,18,24.8
"naan, veg biryani, fried rice",17,0,0,10,32.4
paneer butter masala,23,0,0,14,24.8
"veg biryani, pizza, pasta",20,0,0,9,34.2
"fried rice, paneer butter masala, veg biryani",8,0,0,3,25.6
"pasta, burger",4,0,0,17,23.1
naan,12,0,0,8,21.2
"veg biryani, fried rice",10,0,0,14,24.7
fried rice,23,0,0,3,15.0
"veg biryani, naan",7,0,0,15,23.9
"paneer butter masala, chicken biryani",10,0,0,2,22.8
fried rice,14,1,0,2,18.4
"veg biryani, tandoori chicken",23,0,0,11,27.6
"pizza, chicken biryani",8,0,0,15,24.5
"fried rice, chicken biryani",18,0,0,17,30.0
"pizza, tandoori chicken",0,0,0,1,21.1
burger,3,0,0,16,26.4
"naan, fried rice",19,0,0,19,32.0
"naan, chicken biryani",10,1,0,16,31.1
"veg biryani, naan, fried rice",13,0,0,4,31.8
"paneer butter masala, masala dosa",20,0,0,5,24.7
"chicken biryani, burger",4,1,0,5,25.4
masala dosa,0,0,0,3,15.7
"masala dosa, veg biryani, tandoori chicken",11,0,0,1,26.7
"fried rice, chicken biryani, tandoori chicken",16,0,1,1,30.5
masala dosa,23,0,1,4,27.1
"fried rice, tandoori chicken, paneer butter masala",15,0,0,9,31.2
tandoori chicken,21,1,0,8,28.3
"tandoori chicken, naan",23,0,0,7,26.4
"pasta, chicken biryani",10,1,0,18,32.7
"naan, fried rice",21,0,1,6,36.0
naan,2,0,0,19,27.5
naan,20,0,0,5,24.5
chicken biryani,2,1,0,13,26.3
"veg biryani, pizza, fried rice",16,1,0,8,33.4
masala dosa,1,0,0,15,18.3
pizza,10,0,0,16,19.8
masala dosa,20,0,0,19,28.6
pizza,0,0,1,9,28.1
"pasta, naan, veg biryani",20,0,0,18,39.0
"tandoori chicken, fried rice, veg biryani",18,0,0,3,25.3
"paneer butter masala, tandoori chicken, masala dosa",21,0,0,12,36.6
"masala dosa, burger, paneer butter masala",8,0,0,3,25.9
pasta,1,0,0,10,19.6
"tandoori chicken, naan, masala dosa",14,0,0,12,31.6
"fried rice, paneer butter masala, veg biryani",10,0,0,19,35.3
naan,16,0,0,17,23.5
"pizza, masala dosa, naan",17,0,0,4,25.2
"paneer butter masala, pizza, burger",20,0,0,11,35.2
paneer butter masala,18,0,1,16,30.2
masala dosa,8,1,1,5,25.9
"naan, chicken biryani",3,0,0,12,27.6
masala dosa,11,0,0,14,27.2
"pizza, masala dosa",4,0,1,3,30.2
"naan, paneer butter masala, burger",10,1,0,4,33.0
"fried rice, masala dosa, veg biryani",16,0,0,2,24.1
"naan, pizza, paneer butter masala",21,0,1,1,38.0
"pizza, burger",11,0,0,13,24.5
"pizza, tandoori chicken, naan",15,0,0,13,30.5
naan,2,0,0,10,20.5
"chicken biryani, paneer butter masala",8,0,0,5,19.7
"tandoori chicken, paneer butter masala",14,1,0,17,29.5
"masala dosa, pizza, veg biryani",8,1,0,13,34.2
"chicken biryani, tandoori chicken",17,0,0,15,27.0
"pizza, burger, chicken biryani",22,0,0,9,25.8
"veg biryani, pasta, naan",13,0,0,17,36.7
"veg biryani, burger, naan",19,0,0,17,32.5
"naan, burger, pizza",7,0,0,4,23.4
"burger, pasta, tandoori chicken",8,1,0,17,39.2
tandoori chicken,15,0,0,2,18.8
"masala dosa, tandoori chicken, veg biryani",13,0,0,9,33.9
tandoori chicken,12,0,0,18,30.1
"naan, fried rice, pasta",22,0,0,19,34.5
"naan, burger",5,0,0,8,22.0
"naan, chicken biryani",14,0,0,2,18.9
tandoori chicken,3,0,0,19,24.9
"fried rice, masala dosa",2,0,0,1,22.2
"veg biryani, chicken biryani",16,0,0,18,31.0
"veg biryani, tandoori chicken, masala dosa",17,0,0,9,31.3
"veg biryani, tandoori chicken",9,0,0,17,28.6
"pizza, burger",12,0,1,3,32.1
"veg biryani, burger, paneer butter masala",5,0,0,18,37.8
"tandoori chicken, pizza, fried rice",23,1,0,8,29.8
tandoori chicken,9,0,0,2,19.6
"pasta, fried rice, tandoori chicken",11,1,0,5,29.3
fried rice,7,0,0,14,20.7
"chicken biryani, pizza, burger",2,0,0,6,28.1
"burger, paneer butter masala, naan",11,0,0,10,28.3
tandoori chicken,0,0,0,10,19.1
"tandoori chicken, naan",11,0,0,19,29.7
"masala dosa, chicken biryani",0,1,0,18,33.2
"masala dosa, chicken biryani, fried rice",11,0,0,2,28.5
veg biryani,23,1,0,4,18.9
"masala dosa, chicken biryani",19,1,0,11,32.6
"chicken biryani, pizza",14,0,1,15,34.5
"burger, pasta, pizza",10,0,1,5,35.8
"masala dosa, pasta",0,0,0,15,27.1
"fried rice, pasta, tandoori chicken",10,0,0,9,28.8
burger,2,1,0,1,18.6
"paneer butter masala, masala dosa",19,1,1,7,35.3
veg biryani,2,0,0,17,24.3
paneer butter masala,18,1,0,18,28.9
"paneer butter masala, fried rice, burger",22,1,0,1,29.1
"veg biryani, burger, fried rice",10,0,0,19,36.1
paneer butter masala,20,0,0,11,25.4
"naan, tandoori chicken, burger",11,0,0,16,33.3
"masala dosa, pizza, chicken biryani",9,0,1,19,39.1
"masala dosa, veg biryani",0,0,0,13,29.8
"naan, masala dosa, veg biryani",14,1,0,10,31.1
"veg biryani, tandoori chicken, naan",15,1,0,8,31.4
"masala dosa, burger",10,0,1,5,26.3
"tandoori chicken, paneer butter masala, burger",16,0,0,13,31.5
"burger, masala dosa",14,0,0,15,25.2
"burger, pasta",0,1,0,18,35.0
"masala dosa, paneer butter masala",2,0,1,14,33.7
tandoori chicken,12,0,0,3,20.3
tandoori chicken,19,0,0,19,23.3
"pasta, burger, chicken biryani",8,0,0,7,27.2
burger,7,0,0,18,26.9
"tandoori chicken, masala dosa, pizza",13,1,0,5,34.9
tandoori chicken,9,1,0,7,19.6
"burger, pizza",16,0,0,19,33.2
pasta,3,0,0,17,24.5
paneer butter masala,12,0,0,11,26.8
veg biryani,13,1,0,4,22.9
"paneer butter masala, fried rice",10,0,1,2,26.0
"burger, naan",14,0,0,8,21.9
"chicken biryani, fried rice, pizza",2,0,1,4,34.2
masala dosa,4,1,0,5,21.1
"burger, veg biryani, masala dosa",16,1,0,9,38.0
"fried rice, masala dosa",1,1,0,2,20.5
"chicken biryani, burger",6,0,0,4,23.8
"fried rice, naan",22,0,0,13,24.6
"pizza, chicken biryani",18,0,0,15,25.7
"masala dosa, paneer butter masala",23,0,0,17,29.7
"paneer butter masala, burger",0,0,0,9,25.9
"fried rice, veg biryani, tandoori chicken",13,0,0,11,37.3
"tandoori chicken, naan, paneer butter masala",17,0,0,15,32.6
"paneer butter masala, pasta, naan",13,1,0,9,36.8
pasta,21,1,0,17,36.2
"naan, paneer butter masala",2,1,0,15,31.9
"pasta, masala dosa",16,0,1,9,33.5
fried rice,2,0,0,6,15.3
burger,9,0,0,14,21.7
"burger, veg biryani, pizza",19,0,0,19,33.2
"pasta, veg biryani, paneer butter masala",23,1,0,3,32.0
fried rice,2,0,0,9,18.8
"pasta, burger",21,0,0,14,32.4
"burger, pizza, paneer butter masala",3,1,0,10,30.2
burger,13,0,0,4,23.0
"paneer butter masala, masala dosa",0,0,0,8,21.9
"pasta, paneer butter masala",1,1,0,7,24.1
"tandoori chicken, chicken biryani",10,1,0,4,24.3
"naan, chicken biryani, pasta",4,0,0,18,32.3
"pasta, naan, tandoori chicken",7,0,0,4,26.9
"burger, chicken biryani, paneer butter masala",16,0,1,4,32.6
"veg biryani, chicken biryani",21,0,0,10,31.0
paneer butter masala,3,1,0,3,17.4
"masala dosa, veg biryani",23,0,0,8,23.8
"pasta, chicken biryani",10,0,0,5,22.2
masala dosa,3,0,1,8,24.7
paneer butter masala,19,0,0,9,20.7
