items,hour,rain,event,kitchen_load,prep_time
"naan, masala dosa",20,0,0,4,28.6
"tandoori chicken, paneer butter masala",22,0,0,12,27.1
"masala dosa, veg biryani, tandoori chicken",3,0,0,7,28.5
"burger, pasta, veg biryani",23,0,0,13,31.7
fried rice,21,0,0,2,21.5
"pasta, masala dosa",6,0,0,5,21.1
"naan, pasta, fried rice",23,0,0,11,28.7
"burger, paneer butter masala",1,0,0,7,24.4
"veg biryani, naan, pasta",3,1,0,6,30.9
"fried rice, masala dosa, naan",20,1,0,13,37.8
burger,4,1,0,11,19.3
"fried rice, naan, burger",22,0,0,10,28.4
paneer butter masala,11,0,1,19,34.2
tandoori chicken,13,0,0,10,25.4
"naan, paneer butter masala, pasta",17,0,0,10,30.1
"paneer butter masala, masala dosa",6,0,0,18,31.0
paneer butter masala,5,1,0,8,24.9
"pizza, naan, pasta",9,0,0,12,30.1
paneer butter masala,14,0,0,3,18.6
naan,19,0,0,15,23.9
"naan, paneer butter masala, burger",22,0,0,4,29.2
masala dosa,3,0,0,6,15.4
"burger, tandoori chicken, fried rice",21,0,0,11,34.1
"burger, masala dosa, paneer butter masala",14,0,0,13,32.8
"masala dosa, pasta",18,0,0,17,28.6
"paneer butter masala, naan",8,1,0,11,31.7
"naan, masala dosa, burger",13,1,0,8,37.5
"pizza, fried rice",12,1,0,6,31.7
pizza,19,0,1,13,26.9
"paneer butter masala, pasta, fried rice",17,0,0,14,31.4
"burger, fried rice, tandoori chicken",16,0,0,14,32.9
"burger, naan, veg biryani",20,0,0,12,38.0
"naan, burger, pizza",2,0,1,15,43.0
"fried rice, burger, pasta",15,0,0,6,29.9
naan,6,1,0,4,18.5
burger,17,1,0,16,27.0
pasta,10,0,0,16,20.0
paneer butter masala,8,1,0,6,18.5
"fried rice, paneer butter masala, burger",9,0,0,17,32.3
"veg biryani, naan, paneer butter masala",4,0,0,16,33.2
veg biryani,1,0,0,2,15.8
"pasta, masala dosa, chicken biryani",6,1,0,6,31.2
"burger, tandoori chicken, naan",5,0,0,13,34.8
"chicken biryani, pasta",2,0,0,17,30.2
veg biryani,2,0,1,2,23.3
paneer butter masala,23,0,0,16,20.5
"burger, pizza, chicken biryani",10,0,0,18,33.2
"pasta, paneer butter masala, tandoori chicken",18,0,1,12,40.9
"paneer butter masala, pasta, fried rice",1,1,0,15,34.2
"masala dosa, pizza",7,0,0,6,19.2
chicken biryani,1,0,0,8,18.6
"chicken biryani, masala dosa, fried rice",5,0,0,11,31.0
"fried rice, burger",23,0,0,12,26.8
"burger, paneer butter masala",7,0,0,18,28.8
fried rice,12,1,0,2,24.2
"naan, veg biryani",8,1,0,16,27.8
"tandoori chicken, naan, burger",18,0,0,6,30.7
"naan, tandoori chicken, pasta",18,0,0,7,25.6
naan,9,1,0,3,18.1
burger,16,0,0,13,20.7
fried rice,5,0,0,10,20.8
masala dosa,20,0,0,7,21.9
"pizza, paneer butter masala, fried rice",20,1,0,17,45.2
"paneer butter masala, pizza",6,0,0,13,31.0
"fried rice, pizza, burger",9,0,0,18,36.9
"tandoori chicken, veg biryani",2,0,0,9,22.8
paneer butter masala,5,0,0,4,19.2
"pasta, chicken biryani, masala dosa",9,1,0,10,33.6
"fried rice, naan, pasta",3,0,0,15,28.5
"veg biryani, paneer butter masala, burger",9,0,0,12,30.0
veg biryani,22,1,1,14,33.3
pizza,10,0,0,17,22.9
"chicken biryani, veg biryani, pasta",10,0,0,7,27.8
masala dosa,18,0,0,3,16.8
"masala dosa, veg biryani",23,1,0,14,31.4
"burger, fried rice, paneer butter masala",9,0,0,11,30.0
"chicken biryani, naan",0,1,0,16,32.7
chicken biryani,6,0,0,7,20.1
"burger, tandoori chicken",20,0,0,8,29.1
"pasta, paneer butter masala, masala dosa",19,1,0,13,36.5
veg biryani,18,0,0,9,23.1
"paneer butter masala, burger",3,0,0,11,27.9
"tandoori chicken, masala dosa",5,0,0,4,20.6
pizza,17,0,0,11,21.7
chicken biryani,7,0,0,12,23.1
"fried rice, pasta",5,0,0,8,22.2
burger,19,0,0,3,15.1
veg biryani,14,0,0,14,21.1
"chicken biryani, pasta, masala dosa",14,0,0,5,27.0
"masala dosa, burger",20,0,0,11,30.5
chicken biryani,16,1,0,15,23.6
tandoori chicken,14,0,0,4,15.3
"pizza, fried rice, paneer butter masala",23,1,0,2,32.2
"fried rice, masala dosa, pasta",4,0,0,12,33.8
"masala dosa, naan",16,0,0,8,23.2
"fried rice, masala dosa, tandoori chicken",15,0,0,6,26.0
"burger, pizza, naan",20,0,0,19,43.7
"fried rice, naan, masala dosa",16,0,0,14,33.7
"fried rice, tandoori chicken, pizza",4,0,0,14,27.2
"paneer butter masala, pasta",2,1,0,8,26.5
"naan, tandoori chicken, chicken biryani",22,0,0,1,24.7
"masala dosa, fried rice, veg biryani",22,0,0,3,27.5
"masala dosa, burger, pasta",23,0,0,4,28.1
"paneer butter masala, veg biryani, burger",4,1,0,2,31.9
"tandoori chicken, fried rice, chicken biryani",16,0,0,16,34.5
burger,8,0,0,14,18.3
"paneer butter masala, pasta, masala dosa",4,0,1,12,35.5
"pasta, veg biryani, naan",23,0,0,7,30.3
"chicken biryani, pizza, paneer butter masala",7,1,0,13,33.1
tandoori chicken,4,1,0,14,27.8
masala dosa,6,0,0,4,16.8
"burger, veg biryani, tandoori chicken",11,0,0,3,24.2
"chicken biryani, fried rice",14,0,0,14,25.6
"chicken biryani, burger",15,0,0,2,23.4
"masala dosa, fried rice",3,0,0,1,20.3
"tandoori chicken, burger",19,0,0,9,23.5
naan,12,0,0,19,30.1
pizza,18,0,0,7,22.1
"chicken biryani, masala dosa, burger",7,0,0,8,29.0
tandoori chicken,10,1,0,18,24.0
pizza,4,0,0,4,16.8
"masala dosa, veg biryani",2,0,1,9,33.5
"fried rice, veg biryani, naan",22,0,0,17,31.4
veg biryani,21,0,0,1,19.6
"veg biryani, burger, naan",19,1,0,4,28.6
"fried rice, chicken biryani, pizza",3,0,0,19,35.9
"naan, pasta, veg biryani",11,1,0,13,33.7
"masala dosa, pasta, chicken biryani",11,0,0,5,24.4
"burger, tandoori chicken",20,0,0,17,35.2
"pizza, veg biryani, tandoori chicken",21,0,0,5,33.5
masala dosa,20,1,1,13,36.1
"veg biryani, burger",6,1,0,18,34.5
"naan, fried rice",19,0,0,9,27.1
"tandoori chicken, naan, chicken biryani",7,0,0,2,25.6
"tandoori chicken, pizza, chicken biryani",0,0,0,17,31.8
"masala dosa, pizza",10,0,0,18,29.2
"chicken biryani, masala dosa, fried rice",14,1,0,10,35.6
"chicken biryani, masala dosa, paneer butter masala",1,0,0,10,30.1
"veg biryani, paneer butter masala, masala dosa",4,0,0,3,27.4
naan,1,1,0,4,22.3
"chicken biryani, naan, burger",6,1,0,4,28.8
"chicken biryani, pasta, paneer butter masala",11,0,0,16,32.3
"masala dosa, naan, burger",12,1,0,19,43.5
"burger, pizza, veg biryani",10,0,0,17,31.5
"fried rice, pasta, burger",2,1,0,4,32.3
"pizza, naan",6,0,0,1,18.5
paneer butter masala,4,0,0,16,23.3
"chicken biryani, veg biryani",13,0,0,19,36.5
"chicken biryani, masala dosa, pasta",1,0,1,8,37.8
"fried rice, pasta",14,0,0,11,27.9
"chicken biryani, burger, pizza",7,0,0,4,25.6
"masala dosa, naan, pizza",18,0,0,2,22.4
"veg biryani, pizza, paneer butter masala",9,0,0,18,35.4
"fried rice, paneer butter masala",1,0,0,6,21.7
"burger, masala dosa, paneer butter masala",14,0,0,6,31.5
chicken biryani,0,0,0,14,19.5
paneer butter masala,4,0,0,10,25.2
"fried rice, pizza",22,0,0,2,21.8
burger,19,0,0,14,21.7
masala dosa,11,1,0,3,15.0
burger,9,1,0,15,22.2
"pizza, chicken biryani, naan",14,0,0,11,30.7
"chicken biryani, fried rice",20,0,0,19,36.7
fried rice,15,0,1,12,27.0
"fried rice, pizza",15,0,0,6,21.5
pizza,16,0,0,3,13.9
"chicken biryani, pasta, tandoori chicken",10,0,0,13,35.2
paneer butter masala,22,0,0,6,18.0
"chicken biryani, paneer butter masala, veg biryani",12,0,0,19,43.3
"pasta, fried rice",22,0,0,6,21.9
"tandoori chicken, chicken biryani, veg biryani",23,0,1,4,36.7
"pizza, masala dosa",1,0,0,6,25.7
"paneer butter masala, fried rice, naan",16,0,0,2,25.7
"masala dosa, chicken biryani, naan",3,1,0,15,37.3
"paneer butter masala, chicken biryani",15,0,0,8,21.8
"burger, tandoori chicken, paneer butter masala",8,0,0,13,32.6
burger,5,0,1,12,28.6
naan,20,0,0,3,14.3
burger,12,0,0,8,24.0
"paneer butter masala, masala dosa",17,0,0,11,27.2
veg biryani,9,1,0,5,23.0
"veg biryani, paneer butter masala, masala dosa",6,1,0,13,37.1
"pasta, masala dosa, fried rice",5,0,0,8,31.4
burger,23,0,0,12,21.2
"tandoori chicken, fried rice",12,0,0,14,29.5
"chicken biryani, pasta",5,0,0,3,20.5
pizza,0,0,0,4,15.4
pasta,18,0,0,17,24.3
"chicken biryani, fried rice, tandoori chicken",16,0,0,5,26.6
"naan, fried rice",23,0,0,16,32.8
"chicken biryani, pizza",6,1,0,12,29.0
"pizza, veg biryani, pasta",9,0,0,15,31.8
"veg biryani, chicken biryani",16,0,1,6,29.2
"burger, tandoori chicken, masala dosa",0,0,0,5,31.8
"paneer butter masala, chicken biryani",13,1,0,10,34.4
"paneer butter masala, naan, masala dosa",15,0,1,12,37.0
"naan, pizza",23,0,0,5,22.4
"pasta, pizza, masala dosa",21,1,0,17,42.9
"tandoori chicken, paneer butter masala",22,0,0,12,26.5
"pizza, burger, paneer butter masala",14,0,0,4,25.6
burger,21,0,0,6,20.6
"pizza, fried rice",2,0,0,16,30.8
"veg biryani, pizza, chicken biryani",13,0,0,16,37.8
"chicken biryani, masala dosa",20,0,0,19,35.6
pizza,9,0,0,5,21.2
"tandoori chicken, veg biryani",15,1,0,1,24.0
"burger, chicken biryani",5,0,0,18,27.7
"naan, chicken biryani",16,0,0,8,22.0
naan,11,0,0,16,25.8
chicken biryani,7,0,1,11,26.5
pasta,12,0,1,13,33.5
"pasta, fried rice, masala dosa",15,0,0,19,39.2
naan,21,0,0,10,25.5
"veg biryani, masala dosa, tandoori chicken",3,1,0,14,32.4
"burger, tandoori chicken",7,1,0,18,32.7
"masala dosa, burger",14,1,0,11,30.9
"fried rice, pasta",2,0,0,3,18.9
"pasta, masala dosa",15,0,0,19,32.5
"masala dosa, burger, naan",19,0,0,13,33.4
"veg biryani, fried rice",5,0,0,1,22.8
"fried rice, chicken biryani, masala dosa",11,0,1,11,40.6
"burger, pizza, masala dosa",6,0,0,17,35.0
"tandoori chicken, chicken biryani, paneer butter masala",2,0,0,16,31.9
"veg biryani, chicken biryani, tandoori chicken",9,0,0,9,29.8
"masala dosa, tandoori chicken",18,0,0,11,26.7
"naan, masala dosa, fried rice",19,0,0,9,30.8
"pizza, fried rice",8,1,0,4,24.6
"pasta, tandoori chicken, veg biryani",10,0,0,16,33.7
"fried rice, pizza",14,0,0,13,27.2
"veg biryani, masala dosa",1,1,0,14,33.6
"veg biryani, fried rice, burger",11,1,1,2,38.6
"burger, chicken biryani",6,0,0,13,21.2
paneer butter masala,16,0,0,10,18.9
"veg biryani, naan",10,0,0,15,25.5
"burger, paneer butter masala, pasta",11,0,0,15,33.8
"pizza, paneer butter masala, tandoori chicken",22,0,0,3,27.9
"masala dosa, tandoori chicken",5,0,1,6,31.5
pasta,4,0,0,5,20.1
naan,18,1,0,16,21.5
naan,16,0,0,6,15.8
"paneer butter masala, fried rice, burger",23,1,0,5,27.9
"pizza, chicken biryani",8,1,0,16,30.3
"veg biryani, paneer butter masala, masala dosa",9,0,0,2,28.2
tandoori chicken,8,0,0,17,22.7
fried rice,16,0,0,7,18.8
"tandoori chicken, pizza, veg biryani",5,0,0,13,35.7
"naan, burger",23,1,0,1,24.4
chicken biryani,20,0,0,13,25.1
veg biryani,14,0,0,9,18.9
naan,13,1,0,4,24.5
masala dosa,21,0,0,16,26.1
"chicken biryani, masala dosa",10,1,0,6,24.5
"naan, pasta, pizza",2,1,0,16,33.6
"tandoori chicken, fried rice",8,1,0,17,29.6
"pizza, masala dosa, pasta",19,0,0,15,29.9
"chicken biryani, veg biryani, burger",6,1,0,9,33.8
pasta,1,1,0,15,29.1
paneer butter masala,18,0,0,10,20.0
"burger, tandoori chicken",10,0,0,8,20.8
"naan, veg biryani",5,0,0,7,22.2
"paneer butter masala, pizza, pasta",12,1,1,9,46.9
"fried rice, masala dosa, paneer butter masala",10,0,0,14,32.7
"paneer butter masala, masala dosa",14,0,1,10,31.2
"veg biryani, masala dosa, pasta",18,0,0,6,28.8
masala dosa,17,1,0,7,22.0
pasta,15,0,0,9,18.1
"pasta, chicken biryani",19,0,0,8,25.9
"pizza, naan, veg biryani",7,0,0,17,31.1
"veg biryani, paneer butter masala, burger",8,1,0,8,31.6
pizza,19,0,0,8,16.9
burger,5,1,0,7,19.2
"pizza, tandoori chicken, naan",0,0,0,10,29.4
"veg biryani, pasta",11,1,0,4,24.2
"veg biryani, pasta, naan",11,0,0,15,33.3
naan,6,0,0,2,17.8
"paneer butter masala, burger",10,0,0,1,22.6
"fried rice, veg biryani, burger",18,0,0,14,31.8
"pasta, veg biryani",3,0,0,19,29.4
burger,17,0,0,18,25.4
"chicken biryani, masala dosa, naan",11,0,0,14,30.4
"burger, naan, fried rice",10,1,0,18,37.8
"tandoori chicken, paneer butter masala, burger",17,0,0,16,27.1
masala dosa,13,1,0,7,29.2
"pasta, pizza, tandoori chicken",15,0,0,14,32.9
"veg biryani, pizza",22,0,0,13,26.0
pasta,23,0,0,8,15.8
"burger, tandoori chicken",5,0,0,4,20.7
"veg biryani, fried rice",13,0,0,4,27.2
"masala dosa, paneer butter masala, tandoori chicken",13,0,0,5,38.9
"burger, paneer butter masala",4,0,0,14,25.3
"pasta, masala dosa, fried rice",9,1,0,17,32.4
masala dosa,3,0,1,13,26.7
"paneer butter masala, naan",0,1,0,11,27.0
veg biryani,15,1,0,16,23.3
"masala dosa, burger",18,1,0,2,22.6
pasta,1,0,1,8,24.5
"veg biryani, pizza, naan",23,1,0,2,32.0
"veg biryani, masala dosa, pasta",6,0,0,5,24.6
"fried rice, pizza, burger",11,0,0,9,29.0
masala dosa,7,0,0,4,15.7
"paneer butter masala, chicken biryani",9,1,0,13,27.7
"veg biryani, pasta",19,0,1,11,29.9
pizza,5,0,0,5,16.7
chicken biryani,0,0,0,3,18.2
fried rice,20,0,0,5,22.6
"fried rice, pizza, pasta",9,0,1,16,37.3
burger,21,1,0,2,24.9
naan,13,1,0,3,23.9
"paneer butter masala, tandoori chicken",1,1,0,12,25.9
"naan, masala dosa, pizza",19,0,0,7,26.0
"masala dosa, pasta, naan",7,0,0,1,27.8
"pasta, masala dosa, tandoori chicken",20,1,0,4,37.3
"pizza, paneer butter masala, naan",4,0,0,15,28.9
masala dosa,22,0,0,13,19.3
fried rice,20,0,1,12,31.7
"naan, tandoori chicken, pasta",15,1,0,3,27.2
"pasta, naan",19,0,0,7,21.7
burger,2,1,0,3,18.1
"paneer butter masala, naan, tandoori chicken",21,0,0,13,35.7
"tandoori chicken, naan",23,0,0,7,20.5
"chicken biryani, masala dosa",22,1,0,8,26.9
"veg biryani, pasta, pizza",11,0,1,4,32.9
"burger, veg biryani, pizza",5,0,0,2,22.6
"tandoori chicken, paneer butter masala, pizza",16,0,0,10,29.7
pasta,13,1,0,18,35.0
fried rice,23,0,0,10,19.5
"tandoori chicken, burger, chicken biryani",7,0,0,10,29.8
"masala dosa, pasta",8,0,0,14,30.6
"chicken biryani, naan",0,0,0,6,26.1
"tandoori chicken, paneer butter masala, naan",16,0,0,14,32.9
masala dosa,14,0,0,9,19.7
"fried rice, chicken biryani",5,0,0,16,28.0
"pizza, paneer butter masala",18,0,0,12,29.7
paneer butter masala,12,1,0,13,30.3
"masala dosa, chicken biryani",11,1,0,15,29.3
veg biryani,15,0,0,8,19.3
"burger, tandoori chicken",7,0,0,12,23.2
chicken biryani,6,0,0,6,17.2
"fried rice, tandoori chicken, masala dosa",6,0,0,15,29.8
"pizza, fried rice, burger",2,1,0,7,31.1
burger,15,0,1,11,22.3
"fried rice, tandoori chicken, masala dosa",2,0,0,2,26.4
burger,20,0,0,2,19.7
"fried rice, naan, burger",0,1,0,17,35.9
"masala dosa, tandoori chicken, naan",7,1,0,8,35.5
"masala dosa, fried rice, veg biryani",11,0,0,7,27.3
masala dosa,6,0,0,3,17.4
"masala dosa, veg biryani",12,0,0,5,27.4
fried rice,20,0,0,6,20.9
"burger, chicken biryani, pasta",14,0,0,19,34.4
burger,6,0,0,5,14.9
pizza,16,0,0,2,16.9
"naan, tandoori chicken",22,0,1,16,36.4
"burger, naan, pizza",23,1,0,18,34.1
chicken biryani,17,0,0,3,15.7
"fried rice, tandoori chicken, naan",6,0,0,5,29.7
"paneer butter masala, masala dosa, veg biryani",12,0,0,15,35.0
"masala dosa, paneer butter masala, fried rice",9,0,0,7,30.2
"pizza, tandoori chicken, paneer butter masala",10,0,1,18,41.8
veg biryani,1,1,0,5,18.1
"paneer butter masala, chicken biryani, naan",14,0,0,18,34.5
"masala dosa, tandoori chicken, chicken biryani",14,0,0,7,28.5
"pizza, tandoori chicken",17,1,0,18,29.8
"chicken biryani, burger, tandoori chicken",11,0,0,10,32.4
pasta,22,0,0,14,24.8
"pasta, masala dosa",18,0,0,9,24.2
"chicken biryani, tandoori chicken, paneer butter masala",15,0,0,3,25.6
"pizza, burger",16,0,0,17,23.1
masala dosa,7,0,0,8,16.2
veg biryani,15,0,0,14,19.7
chicken biryani,18,0,0,3,15.0
pasta,18,0,0,15,18.9
"chicken biryani, pasta",23,0,0,2,22.8
"paneer butter masala, tandoori chicken, burger",22,1,0,2,28.4
chicken biryani,17,0,0,11,22.6
"fried rice, pizza, masala dosa",9,0,0,15,29.5
burger,5,0,0,17,25.0
tandoori chicken,10,0,0,1,16.1
"pasta, burger, fried rice",1,0,0,16,36.4
"veg biryani, pasta, fried rice",23,0,0,19,37.0
naan,6,1,0,16,26.1
pasta,12,0,0,4,21.8
"pizza, pasta",17,0,0,5,19.7
"naan, tandoori chicken, masala dosa",12,1,0,5,35.4
pizza,15,0,0,3,15.7
masala dosa,5,0,0,1,16.7
burger,11,0,1,1,20.5
"fried rice, paneer butter masala, pasta",12,0,1,4,42.1
tandoori chicken,12,0,0,9,26.2
"tandoori chicken, chicken biryani, paneer butter masala",1,1,0,8,33.3
"burger, fried rice",20,0,0,7,31.4
"paneer butter masala, tandoori chicken, pasta",13,1,0,18,42.7
pasta,12,0,1,6,31.0
"chicken biryani, paneer butter masala, burger",18,0,0,19,37.5
paneer butter masala,7,0,0,5,19.5
"paneer butter masala, tandoori chicken",9,1,0,13,31.3
"pizza, fried rice",23,1,0,8,28.4
fried rice,20,0,0,15,23.3
"pizza, pasta, chicken biryani",5,0,0,16,29.8
"paneer butter masala, pizza",7,0,0,19,28.6
"pasta, chicken biryani",11,0,1,9,33.1
"masala dosa, veg biryani",23,0,0,18,29.0
pasta,0,0,0,3,15.3
"paneer butter masala, masala dosa, burger",14,0,0,12,31.6
"masala dosa, naan, paneer butter masala",4,0,0,3,25.9
fried rice,0,0,0,10,19.6
veg biryani,14,0,0,12,21.6
pizza,23,0,0,19,25.3
"chicken biryani, veg biryani, burger",17,0,0,17,33.5
"masala dosa, pizza, burger",16,0,0,4,25.2
"pizza, pasta",9,0,0,11,25.2
"naan, paneer butter masala, chicken biryani",21,0,1,16,45.2
"pizza, masala dosa",1,1,1,5,30.9
burger,11,0,0,12,22.6
chicken biryani,2,0,0,14,27.2
"masala dosa, pasta, fried rice",5,0,1,3,35.2
"veg biryani, chicken biryani",16,1,0,4,28.0
"fried rice, paneer butter masala",20,0,0,2,24.1
"paneer butter masala, tandoori chicken, pizza",22,0,1,1,33.0
"veg biryani, chicken biryani, paneer butter masala",7,0,0,13,29.5
"fried rice, pizza, paneer butter masala",11,0,0,13,30.5
"pasta, naan",16,0,0,10,25.5
tandoori chicken,2,0,0,5,14.7
"paneer butter masala, burger",3,1,0,17,29.5
"masala dosa, paneer butter masala, naan",2,1,0,13,34.2
"pasta, burger",17,0,0,15,27.0
veg biryani,19,0,0,9,15.8
"fried rice, pasta",13,0,0,17,31.7
masala dosa,2,0,0,17,22.5
"masala dosa, pizza, veg biryani",6,0,0,4,23.4
"paneer butter masala, fried rice",18,1,0,17,34.2
chicken biryani,11,0,0,2,18.8
"chicken biryani, burger, veg biryani",8,0,0,9,28.9
"veg biryani, masala dosa, paneer butter masala",15,0,0,18,35.1
"naan, pasta",17,0,0,19,29.5
"masala dosa, veg biryani",23,0,0,8,22.0
"pizza, fried rice, masala dosa",4,0,0,2,23.9
"burger, naan, pasta",8,0,0,19,34.9
pizza,23,0,0,1,17.2
"paneer butter masala, pasta",23,0,0,18,31.0
"masala dosa, veg biryani",7,0,0,9,26.3
"pasta, tandoori chicken, masala dosa",21,0,0,17,38.6
"fried rice, paneer butter masala",23,0,1,3,27.1
veg biryani,16,0,0,18,27.8
"veg biryani, paneer butter masala",14,1,0,8,24.8
"chicken biryani, pizza, paneer butter masala",0,0,0,2,29.6
pizza,12,1,0,5,24.3
veg biryani,22,0,0,14,20.7
"fried rice, paneer butter masala",2,0,0,6,23.1
"naan, pizza, tandoori chicken",6,0,0,10,28.3
masala dosa,0,0,0,10,19.1
"naan, fried rice, masala dosa",8,0,0,19,34.7
"burger, paneer butter masala, pasta",0,1,0,18,38.2
"veg biryani, fried rice",11,0,0,2,23.5
"fried rice, masala dosa, naan",21,1,0,4,33.9
"pizza, pasta",3,1,0,11,32.6
"pasta, fried rice, paneer butter masala",2,0,1,15,39.5
pasta,1,0,1,5,25.8
pasta,2,0,0,15,22.1
"pasta, naan, chicken biryani",4,0,0,9,28.8
masala dosa,1,1,0,1,18.6
"paneer butter masala, naan, burger",12,1,1,7,45.3
"veg biryani, pasta, pizza",10,0,0,17,34.3
"naan, pasta",18,1,0,18,33.9
"pizza, masala dosa",10,1,0,1,24.1
"paneer butter masala, pizza",7,0,0,19,31.1
"chicken biryani, burger",8,0,0,11,25.4
"chicken biryani, pasta",12,0,0,16,33.3
"fried rice, burger, naan",6,0,1,19,39.1
"naan, chicken biryani",13,0,0,13,34.8
"tandoori chicken, paneer butter masala, pizza",22,1,0,10,31.1
naan,6,1,0,8,21.4
"veg biryani, chicken biryani",4,0,1,5,26.3
chicken biryani,4,0,0,13,21.5
"naan, burger, pizza",23,0,0,15,30.2
fried rice,10,1,0,18,30.0
"paneer butter masala, tandoori chicken",7,0,1,14,33.7
chicken biryani,12,0,0,3,20.3
"veg biryani, fried rice",18,0,0,19,28.3
"masala dosa, naan, pasta",5,0,0,7,27.2
"pasta, pizza",19,0,0,18,31.9
pasta,9,1,0,5,19.9
"pizza, fried rice, masala dosa",1,1,0,7,29.6
burger,21,0,0,19,33.2
fried rice,3,0,0,17,24.5
"naan, pizza",14,0,0,11,26.8
"paneer butter masala, burger, pizza",17,1,0,4,27.9
burger,6,0,1,2,21.0
"veg biryani, chicken biryani, paneer butter masala",22,0,0,8,26.9
fried rice,2,0,1,4,24.2
naan,1,1,0,5,21.1
"masala dosa, paneer butter masala",7,1,0,9,33.0
"burger, pizza, masala dosa",14,1,0,2,25.5
paneer butter masala,5,0,0,4,18.8
"chicken biryani, masala dosa, veg biryani",2,0,0,13,29.6
"chicken biryani, veg biryani, pasta",1,0,0,15,30.7
tandoori chicken,3,0,0,17,24.7
"masala dosa, pizza",19,0,0,9,25.9
"chicken biryani, tandoori chicken, paneer butter masala",5,0,0,11,32.3
"pizza, veg biryani, masala dosa",2,0,0,15,32.6
"paneer butter masala, naan",23,1,0,9,26.8
"fried rice, chicken biryani",6,1,0,17,36.2
tandoori chicken,21,1,0,15,31.9
"tandoori chicken, fried rice",11,0,1,9,33.5
"naan, paneer butter masala, burger",4,0,0,6,25.3
"masala dosa, paneer butter masala, chicken biryani",20,0,0,14,36.7
"masala dosa, fried rice",1,0,0,19,28.2
"pizza, naan, burger",13,1,0,3,37.0
"paneer butter masala, pasta, tandoori chicken",7,0,0,9,28.8
"tandoori chicken, naan, pasta",1,0,0,14,32.4
"tandoori chicken, masala dosa",18,1,0,10,25.2
"veg biryani, naan, paneer butter masala",20,0,0,4,33.0
"masala dosa, naan, pizza",20,0,0,8,31.9
"burger, veg biryani, masala dosa",21,1,0,7,34.1
"veg biryani, pasta",20,1,0,4,29.3
"naan, pizza, tandoori chicken",14,0,0,18,32.3
